Language	Parameter	Cognateset
Megleno_Romanian	I	92
Istro_Romanian	I	92
Aromanian	I	92
Romanian	I	92
Dalmatian	I	92
Friulian	I	92
Gardenese_Ladin	I	92
Fassano_Ladin	I	92
Rumantsch_Grischun	I	92
Sursilvan_Romansh	I	92
Surmiran_Romansh	I	92
Vallader_Romansh	I	92
Lanzo_Torinese_Piemontese	I	93
Barbania_Piemontese	I	93
Carmagnola_Piemontese	I	93
Vercellese_Piemontese	I	93
Ravennate_Romagnol	I	93
Ferrarese_Emiliano	I	93
Carpigiano_Emiliano	I	93
Reggiano_Emiliano	I	93
Rapallo_Ligurian	I	93
Genoese_Ligurian	I	93
Stella_Ligurian	I	93
Venice_Venetian	I	93
Primiero_Venetian	I	93
Bellunese_Venetian	I	93
Standard_Italian	I	92
Grosseto_Italian	I	92
Neapolitan	I	92
Logudorese	I	92
Campidanese	I	92
Palermitan_Sicilian	I	92
Messinese_Sicilian	I	92
Catanian_Sicilian	I	92
South-Eastern_Sicilian	I	92
Central_Catalan	I	92
North-Western_Catalan	I	92
Minorcan_Catalan	I	92
Castelló_de_la_Plana_Catalan	I	92
Valencian_Catalan	I	92
Manises_Catalan	I	92
Castilian_Spanish	I	92
Provençal_Occitan	I	92
Megleno_Romanian	I	93
Istro_Romanian	I	93
Aromanian	I	93
Romanian	I	93
Dalmatian	I	93
Friulian	I	93
Gardenese_Ladin	I	93
Fassano_Ladin	I	93
Sursilvan_Romansh	I	93
Surmiran_Romansh	I	93
Vallader_Romansh	I	93
Standard_Italian	I	93
Grosseto_Italian	I	93
Neapolitan	I	93
Logudorese	I	93
Campidanese	I	93
Palermitan_Sicilian	I	93
Messinese_Sicilian	I	93
Catanian_Sicilian	I	93
South-Eastern_Sicilian	I	93
Central_Catalan	I	93
North-Western_Catalan	I	93
Minorcan_Catalan	I	93
Castelló_de_la_Plana_Catalan	I	93
Valencian_Catalan	I	93
Manises_Catalan	I	93
Castilian_Spanish	I	93
Provençal_Occitan	I	93
Megleno_Romanian	all	1
Istro_Romanian	all	1
Aromanian	all	1
Romanian	all	1
Dalmatian	all	1
Friulian	all	1
Gardenese_Ladin	all	1
Fassano_Ladin	all	1
Rumantsch_Grischun	all	1
Sursilvan_Romansh	all	1
Surmiran_Romansh	all	1
Vallader_Romansh	all	1
Lanzo_Torinese_Piemontese	all	1
Barbania_Piemontese	all	1
Carmagnola_Piemontese	all	1
Vercellese_Piemontese	all	1
Ravennate_Romagnol	all	1
Ferrarese_Emiliano	all	1
Carpigiano_Emiliano	all	1
Reggiano_Emiliano	all	1
Rapallo_Ligurian	all	1
Genoese_Ligurian	all	1
Stella_Ligurian	all	1
Venice_Venetian	all	1
Primiero_Venetian	all	1
Bellunese_Venetian	all	1
Standard_Italian	all	1
Grosseto_Italian	all	1
Neapolitan	all	1
Logudorese	all	1
Campidanese	all	1
Palermitan_Sicilian	all	1
Messinese_Sicilian	all	1
Catanian_Sicilian	all	1
South-Eastern_Sicilian	all	1
Central_Catalan	all	1
North-Western_Catalan	all	1
Minorcan_Catalan	all	1
Castelló_de_la_Plana_Catalan	all	1
Valencian_Catalan	all	1
Manises_Catalan	all	1
Castilian_Spanish	all	1
Provençal_Occitan	all	1
Megleno_Romanian	ashes	2
Istro_Romanian	ashes	2
Aromanian	ashes	2
Romanian	ashes	2
Dalmatian	ashes	2
Friulian	ashes	2
Gardenese_Ladin	ashes	2
Fassano_Ladin	ashes	2
Rumantsch_Grischun	ashes	2
Sursilvan_Romansh	ashes	2
Surmiran_Romansh	ashes	2
Vallader_Romansh	ashes	2
Lanzo_Torinese_Piemontese	ashes	2
Barbania_Piemontese	ashes	2
Carmagnola_Piemontese	ashes	2
Vercellese_Piemontese	ashes	2
Ravennate_Romagnol	ashes	2
Ferrarese_Emiliano	ashes	2
Carpigiano_Emiliano	ashes	2
Reggiano_Emiliano	ashes	2
Rapallo_Ligurian	ashes	2
Genoese_Ligurian	ashes	-297
Stella_Ligurian	ashes	2
Venice_Venetian	ashes	2
Primiero_Venetian	ashes	2
Bellunese_Venetian	ashes	2
Standard_Italian	ashes	2
Grosseto_Italian	ashes	2
Neapolitan	ashes	2
Logudorese	ashes	2
Campidanese	ashes	2
Palermitan_Sicilian	ashes	2
Messinese_Sicilian	ashes	2
Catanian_Sicilian	ashes	2
South-Eastern_Sicilian	ashes	2
Central_Catalan	ashes	2
North-Western_Catalan	ashes	2
Minorcan_Catalan	ashes	2
Castelló_de_la_Plana_Catalan	ashes	2
Valencian_Catalan	ashes	2
Manises_Catalan	ashes	2
Castilian_Spanish	ashes	2
Provençal_Occitan	ashes	2
Megleno_Romanian	ashes	-298
Aromanian	ashes	-299
Istro_Romanian	bark	-300
Aromanian	bark	3
Romanian	bark	4
Friulian	bark	4
Gardenese_Ladin	bark	4
Fassano_Ladin	bark	4
Rumantsch_Grischun	bark	4
Sursilvan_Romansh	bark	4
Surmiran_Romansh	bark	4
Vallader_Romansh	bark	4
Lanzo_Torinese_Piemontese	bark	5
Barbania_Piemontese	bark	4
Carmagnola_Piemontese	bark	4
Vercellese_Piemontese	bark	4
Ravennate_Romagnol	bark	4
Ferrarese_Emiliano	bark	8
Carpigiano_Emiliano	bark	8
Reggiano_Emiliano	bark	4
Rapallo_Ligurian	bark	4
Genoese_Ligurian	bark	4
Stella_Ligurian	bark	4
Venice_Venetian	bark	4
Primiero_Venetian	bark	4
Bellunese_Venetian	bark	4
Standard_Italian	bark	8
Grosseto_Italian	bark	9
Neapolitan	bark	4
Logudorese	bark	8
Campidanese	bark	4
Palermitan_Sicilian	bark	4
Messinese_Sicilian	bark	4
Catanian_Sicilian	bark	4
South-Eastern_Sicilian	bark	4
Central_Catalan	bark	4
North-Western_Catalan	bark	4
Minorcan_Catalan	bark	4
Castelló_de_la_Plana_Catalan	bark	9
Valencian_Catalan	bark	4
Manises_Catalan	bark	-301
Castilian_Spanish	bark	8
Provençal_Occitan	bark	6
Megleno_Romanian	belly	9
Istro_Romanian	belly	-302
Aromanian	belly	10
Romanian	belly	-303
Dalmatian	belly	11
Friulian	belly	10
Gardenese_Ladin	belly	11
Fassano_Ladin	belly	11
Rumantsch_Grischun	belly	11
Sursilvan_Romansh	belly	11
Surmiran_Romansh	belly	11
Vallader_Romansh	belly	11
Lanzo_Torinese_Piemontese	belly	10
Barbania_Piemontese	belly	10
Carmagnola_Piemontese	belly	10
Vercellese_Piemontese	belly	10
Ravennate_Romagnol	belly	10
Ferrarese_Emiliano	belly	10
Carpigiano_Emiliano	belly	10
Reggiano_Emiliano	belly	10
Rapallo_Ligurian	belly	10
Genoese_Ligurian	belly	10
Stella_Ligurian	belly	10
Venice_Venetian	belly	10
Primiero_Venetian	belly	10
Bellunese_Venetian	belly	10
Standard_Italian	belly	11
Grosseto_Italian	belly	10
Neapolitan	belly	10
Logudorese	belly	11
Campidanese	belly	11
Palermitan_Sicilian	belly	10
Messinese_Sicilian	belly	10
Catanian_Sicilian	belly	10
South-Eastern_Sicilian	belly	10
Central_Catalan	belly	10
North-Western_Catalan	belly	10
Minorcan_Catalan	belly	10
Castelló_de_la_Plana_Catalan	belly	10
Valencian_Catalan	belly	10
Manises_Catalan	belly	10
Castilian_Spanish	belly	12
Provençal_Occitan	belly	11
Megleno_Romanian	big	13
Istro_Romanian	big	13
Aromanian	big	13
Romanian	big	13
Dalmatian	big	14
Friulian	big	15
Gardenese_Ladin	big	15
Fassano_Ladin	big	15
Rumantsch_Grischun	big	15
Sursilvan_Romansh	big	15
Surmiran_Romansh	big	15
Vallader_Romansh	big	15
Lanzo_Torinese_Piemontese	big	15
Barbania_Piemontese	big	16
Carmagnola_Piemontese	big	15
Vercellese_Piemontese	big	16
Ravennate_Romagnol	big	15
Ferrarese_Emiliano	big	15
Carpigiano_Emiliano	big	16
Reggiano_Emiliano	big	15
Rapallo_Ligurian	big	16
Genoese_Ligurian	big	16
Stella_Ligurian	big	16
Venice_Venetian	big	15
Primiero_Venetian	big	15
Bellunese_Venetian	big	15
Standard_Italian	big	15
Grosseto_Italian	big	16
Neapolitan	big	16
Logudorese	big	17
Campidanese	big	17
Palermitan_Sicilian	big	15
Messinese_Sicilian	big	16
Catanian_Sicilian	big	15
South-Eastern_Sicilian	big	15
Central_Catalan	big	15
North-Western_Catalan	big	15
Minorcan_Catalan	big	16
Castelló_de_la_Plana_Catalan	big	15
Valencian_Catalan	big	15
Manises_Catalan	big	15
Castilian_Spanish	big	15
Provençal_Occitan	big	15
Megleno_Romanian	bird	18
Istro_Romanian	bird	18
Aromanian	bird	18
Romanian	bird	19
Dalmatian	bird	20
Friulian	bird	20
Gardenese_Ladin	bird	20
Fassano_Ladin	bird	20
Rumantsch_Grischun	bird	20
Sursilvan_Romansh	bird	20
Surmiran_Romansh	bird	20
Vallader_Romansh	bird	20
Lanzo_Torinese_Piemontese	bird	20
Barbania_Piemontese	bird	20
Carmagnola_Piemontese	bird	20
Vercellese_Piemontese	bird	20
Ravennate_Romagnol	bird	20
Ferrarese_Emiliano	bird	20
Carpigiano_Emiliano	bird	20
Reggiano_Emiliano	bird	20
Rapallo_Ligurian	bird	20
Genoese_Ligurian	bird	20
Stella_Ligurian	bird	20
Venice_Venetian	bird	20
Primiero_Venetian	bird	20
Bellunese_Venetian	bird	20
Standard_Italian	bird	20
Grosseto_Italian	bird	20
Neapolitan	bird	20
Logudorese	bird	18
Campidanese	bird	18
Palermitan_Sicilian	bird	20
Messinese_Sicilian	bird	20
Catanian_Sicilian	bird	20
South-Eastern_Sicilian	bird	20
Central_Catalan	bird	20
North-Western_Catalan	bird	21
Minorcan_Catalan	bird	22
Castelló_de_la_Plana_Catalan	bird	22
Valencian_Catalan	bird	22
Manises_Catalan	bird	22
Castilian_Spanish	bird	19
Provençal_Occitan	bird	20
Megleno_Romanian	bite	23
Istro_Romanian	bite	23
Aromanian	bite	23
Romanian	bite	23
Dalmatian	bite	24
Friulian	bite	25
Gardenese_Ladin	bite	25
Fassano_Ladin	bite	25
Rumantsch_Grischun	bite	25
Sursilvan_Romansh	bite	25
Surmiran_Romansh	bite	25
Vallader_Romansh	bite	25
Lanzo_Torinese_Piemontese	bite	25
Barbania_Piemontese	bite	25
Carmagnola_Piemontese	bite	25
Vercellese_Piemontese	bite	25
Ravennate_Romagnol	bite	24
Ferrarese_Emiliano	bite	28
Carpigiano_Emiliano	bite	24
Reggiano_Emiliano	bite	24
Rapallo_Ligurian	bite	25
Genoese_Ligurian	bite	25
Stella_Ligurian	bite	25
Venice_Venetian	bite	24
Primiero_Venetian	bite	25
Bellunese_Venetian	bite	25
Standard_Italian	bite	25
Grosseto_Italian	bite	24
Neapolitan	bite	24
Logudorese	bite	24
Campidanese	bite	24
Palermitan_Sicilian	bite	24
Messinese_Sicilian	bite	24
Catanian_Sicilian	bite	24
South-Eastern_Sicilian	bite	24
Central_Catalan	bite	24
North-Western_Catalan	bite	24
Minorcan_Catalan	bite	24
Castelló_de_la_Plana_Catalan	bite	24
Valencian_Catalan	bite	24
Manises_Catalan	bite	24
Castilian_Spanish	bite	25
Provençal_Occitan	bite	25
Megleno_Romanian	black	27
Istro_Romanian	black	27
Aromanian	black	28
Romanian	black	27
Dalmatian	black	27
Friulian	black	27
Gardenese_Ladin	black	29
Fassano_Ladin	black	27
Rumantsch_Grischun	black	27
Sursilvan_Romansh	black	27
Surmiran_Romansh	black	27
Vallader_Romansh	black	27
Lanzo_Torinese_Piemontese	black	27
Barbania_Piemontese	black	27
Carmagnola_Piemontese	black	27
Vercellese_Piemontese	black	27
Ravennate_Romagnol	black	27
Ferrarese_Emiliano	black	27
Carpigiano_Emiliano	black	27
Reggiano_Emiliano	black	27
Rapallo_Ligurian	black	27
Genoese_Ligurian	black	27
Stella_Ligurian	black	27
Venice_Venetian	black	27
Primiero_Venetian	black	27
Bellunese_Venetian	black	27
Standard_Italian	black	27
Grosseto_Italian	black	27
Neapolitan	black	27
Logudorese	black	27
Campidanese	black	27
Palermitan_Sicilian	black	27
Messinese_Sicilian	black	27
Catanian_Sicilian	black	27
South-Eastern_Sicilian	black	27
Central_Catalan	black	27
North-Western_Catalan	black	27
Minorcan_Catalan	black	27
Castelló_de_la_Plana_Catalan	black	27
Valencian_Catalan	black	27
Manises_Catalan	black	27
Castilian_Spanish	black	27
Provençal_Occitan	black	27
Megleno_Romanian	blood	30
Istro_Romanian	blood	30
Aromanian	blood	30
Romanian	blood	30
Dalmatian	blood	30
Friulian	blood	30
Gardenese_Ladin	blood	30
Fassano_Ladin	blood	30
Rumantsch_Grischun	blood	30
Sursilvan_Romansh	blood	30
Surmiran_Romansh	blood	30
Vallader_Romansh	blood	30
Lanzo_Torinese_Piemontese	blood	30
Barbania_Piemontese	blood	30
Carmagnola_Piemontese	blood	30
Vercellese_Piemontese	blood	30
Ravennate_Romagnol	blood	30
Ferrarese_Emiliano	blood	30
Carpigiano_Emiliano	blood	30
Reggiano_Emiliano	blood	30
Rapallo_Ligurian	blood	30
Genoese_Ligurian	blood	30
Stella_Ligurian	blood	30
Venice_Venetian	blood	30
Primiero_Venetian	blood	30
Bellunese_Venetian	blood	30
Standard_Italian	blood	30
Grosseto_Italian	blood	30
Neapolitan	blood	30
Logudorese	blood	30
Campidanese	blood	30
Palermitan_Sicilian	blood	30
Messinese_Sicilian	blood	30
Catanian_Sicilian	blood	30
South-Eastern_Sicilian	blood	30
Central_Catalan	blood	30
North-Western_Catalan	blood	30
Minorcan_Catalan	blood	30
Castelló_de_la_Plana_Catalan	blood	30
Valencian_Catalan	blood	30
Manises_Catalan	blood	30
Castilian_Spanish	blood	30
Provençal_Occitan	blood	30
Megleno_Romanian	bone	31
Istro_Romanian	bone	31
Aromanian	bone	31
Romanian	bone	31
Dalmatian	bone	31
Friulian	bone	31
Gardenese_Ladin	bone	31
Fassano_Ladin	bone	31
Rumantsch_Grischun	bone	31
Sursilvan_Romansh	bone	31
Surmiran_Romansh	bone	31
Vallader_Romansh	bone	31
Lanzo_Torinese_Piemontese	bone	31
Barbania_Piemontese	bone	31
Carmagnola_Piemontese	bone	31
Vercellese_Piemontese	bone	31
Ravennate_Romagnol	bone	31
Ferrarese_Emiliano	bone	31
Carpigiano_Emiliano	bone	31
Reggiano_Emiliano	bone	31
Rapallo_Ligurian	bone	31
Genoese_Ligurian	bone	31
Stella_Ligurian	bone	31
Venice_Venetian	bone	31
Primiero_Venetian	bone	31
Bellunese_Venetian	bone	31
Standard_Italian	bone	31
Grosseto_Italian	bone	31
Neapolitan	bone	31
Logudorese	bone	31
Campidanese	bone	31
Palermitan_Sicilian	bone	31
Messinese_Sicilian	bone	31
Catanian_Sicilian	bone	31
South-Eastern_Sicilian	bone	31
Central_Catalan	bone	31
North-Western_Catalan	bone	31
Minorcan_Catalan	bone	31
Castelló_de_la_Plana_Catalan	bone	31
Valencian_Catalan	bone	31
Manises_Catalan	bone	31
Castilian_Spanish	bone	31
Provençal_Occitan	bone	31
Megleno_Romanian	breast	32
Istro_Romanian	breast	32
Aromanian	breast	32
Romanian	breast	32
Dalmatian	breast	32
Friulian	breast	32
Gardenese_Ladin	breast	32
Fassano_Ladin	breast	32
Rumantsch_Grischun	breast	32
Sursilvan_Romansh	breast	32
Surmiran_Romansh	breast	32
Vallader_Romansh	breast	32
Lanzo_Torinese_Piemontese	breast	32
Barbania_Piemontese	breast	32
Carmagnola_Piemontese	breast	34
Vercellese_Piemontese	breast	34
Ravennate_Romagnol	breast	32
Ferrarese_Emiliano	breast	32
Carpigiano_Emiliano	breast	32
Reggiano_Emiliano	breast	34
Rapallo_Ligurian	breast	35
Genoese_Ligurian	breast	32
Stella_Ligurian	breast	32
Venice_Venetian	breast	32
Primiero_Venetian	breast	36
Bellunese_Venetian	breast	32
Standard_Italian	breast	32
Grosseto_Italian	breast	32
Neapolitan	breast	32
Logudorese	breast	32
Campidanese	breast	32
Palermitan_Sicilian	breast	32
Messinese_Sicilian	breast	32
Catanian_Sicilian	breast	32
South-Eastern_Sicilian	breast	32
Central_Catalan	breast	32
North-Western_Catalan	breast	32
Minorcan_Catalan	breast	32
Castelló_de_la_Plana_Catalan	breast	32
Valencian_Catalan	breast	32
Manises_Catalan	breast	32
Castilian_Spanish	breast	32
Provençal_Occitan	breast	32
Megleno_Romanian	breast	33
Dalmatian	breast	33
Megleno_Romanian	burn tr.	37
Istro_Romanian	burn tr.	-304
Aromanian	burn tr.	37
Romanian	burn tr.	37
Friulian	burn tr.	38
Gardenese_Ladin	burn tr.	38
Fassano_Ladin	burn tr.	38
Rumantsch_Grischun	burn tr.	37
Sursilvan_Romansh	burn tr.	38
Surmiran_Romansh	burn tr.	37
Vallader_Romansh	burn tr.	37
Lanzo_Torinese_Piemontese	burn tr.	38
Barbania_Piemontese	burn tr.	38
Carmagnola_Piemontese	burn tr.	38
Vercellese_Piemontese	burn tr.	38
Ravennate_Romagnol	burn tr.	38
Ferrarese_Emiliano	burn tr.	38
Carpigiano_Emiliano	burn tr.	38
Reggiano_Emiliano	burn tr.	38
Rapallo_Ligurian	burn tr.	38
Genoese_Ligurian	burn tr.	38
Stella_Ligurian	burn tr.	38
Venice_Venetian	burn tr.	38
Primiero_Venetian	burn tr.	38
Bellunese_Venetian	burn tr.	38
Standard_Italian	burn tr.	38
Grosseto_Italian	burn tr.	38
Neapolitan	burn tr.	38
Logudorese	burn tr.	38
Campidanese	burn tr.	38
Palermitan_Sicilian	burn tr.	38
Messinese_Sicilian	burn tr.	39
Catanian_Sicilian	burn tr.	38
South-Eastern_Sicilian	burn tr.	38
Central_Catalan	burn tr.	40
North-Western_Catalan	burn tr.	40
Minorcan_Catalan	burn tr.	40
Castelló_de_la_Plana_Catalan	burn tr.	40
Valencian_Catalan	burn tr.	40
Manises_Catalan	burn tr.	40
Castilian_Spanish	burn tr.	40
Provençal_Occitan	burn tr.	38
Provençal_Occitan	burn tr.	40
Megleno_Romanian	claw (nail)	41
Istro_Romanian	claw (nail)	41
Aromanian	claw (nail)	41
Romanian	claw (nail)	41
Dalmatian	claw (nail)	41
Friulian	claw (nail)	41
Gardenese_Ladin	claw (nail)	41
Fassano_Ladin	claw (nail)	41
Rumantsch_Grischun	claw (nail)	41
Sursilvan_Romansh	claw (nail)	41
Surmiran_Romansh	claw (nail)	41
Vallader_Romansh	claw (nail)	41
Lanzo_Torinese_Piemontese	claw (nail)	41
Barbania_Piemontese	claw (nail)	41
Carmagnola_Piemontese	claw (nail)	41
Vercellese_Piemontese	claw (nail)	41
Ravennate_Romagnol	claw (nail)	41
Ferrarese_Emiliano	claw (nail)	41
Carpigiano_Emiliano	claw (nail)	41
Reggiano_Emiliano	claw (nail)	41
Rapallo_Ligurian	claw (nail)	41
Genoese_Ligurian	claw (nail)	41
Stella_Ligurian	claw (nail)	41
Venice_Venetian	claw (nail)	41
Primiero_Venetian	claw (nail)	41
Bellunese_Venetian	claw (nail)	41
Standard_Italian	claw (nail)	41
Grosseto_Italian	claw (nail)	41
Neapolitan	claw (nail)	41
Logudorese	claw (nail)	41
Campidanese	claw (nail)	41
Palermitan_Sicilian	claw (nail)	41
Messinese_Sicilian	claw (nail)	41
Catanian_Sicilian	claw (nail)	41
South-Eastern_Sicilian	claw (nail)	41
Central_Catalan	claw (nail)	41
North-Western_Catalan	claw (nail)	41
Minorcan_Catalan	claw (nail)	41
Castelló_de_la_Plana_Catalan	claw (nail)	41
Valencian_Catalan	claw (nail)	41
Manises_Catalan	claw (nail)	41
Castilian_Spanish	claw (nail)	41
Provençal_Occitan	claw (nail)	41
Megleno_Romanian	cloud	42
Istro_Romanian	cloud	-305
Aromanian	cloud	42
Romanian	cloud	42
Dalmatian	cloud	42
Friulian	cloud	42
Gardenese_Ladin	cloud	42
Fassano_Ladin	cloud	42
Rumantsch_Grischun	cloud	42
Sursilvan_Romansh	cloud	42
Surmiran_Romansh	cloud	42
Vallader_Romansh	cloud	42
Lanzo_Torinese_Piemontese	cloud	42
Barbania_Piemontese	cloud	42
Carmagnola_Piemontese	cloud	42
Vercellese_Piemontese	cloud	42
Ravennate_Romagnol	cloud	42
Ferrarese_Emiliano	cloud	42
Carpigiano_Emiliano	cloud	42
Reggiano_Emiliano	cloud	42
Rapallo_Ligurian	cloud	42
Genoese_Ligurian	cloud	42
Stella_Ligurian	cloud	42
Venice_Venetian	cloud	42
Primiero_Venetian	cloud	42
Bellunese_Venetian	cloud	42
Standard_Italian	cloud	42
Grosseto_Italian	cloud	42
Neapolitan	cloud	42
Logudorese	cloud	42
Campidanese	cloud	42
Palermitan_Sicilian	cloud	42
Messinese_Sicilian	cloud	42
Catanian_Sicilian	cloud	42
South-Eastern_Sicilian	cloud	42
Central_Catalan	cloud	42
North-Western_Catalan	cloud	42
Minorcan_Catalan	cloud	42
Castelló_de_la_Plana_Catalan	cloud	42
Valencian_Catalan	cloud	42
Manises_Catalan	cloud	42
Castilian_Spanish	cloud	42
Provençal_Occitan	cloud	42
Megleno_Romanian	cold	43
Istro_Romanian	cold	43
Aromanian	cold	43
Romanian	cold	43
Dalmatian	cold	44
Friulian	cold	45
Gardenese_Ladin	cold	45
Fassano_Ladin	cold	45
Rumantsch_Grischun	cold	45
Sursilvan_Romansh	cold	45
Surmiran_Romansh	cold	45
Vallader_Romansh	cold	45
Lanzo_Torinese_Piemontese	cold	45
Barbania_Piemontese	cold	45
Carmagnola_Piemontese	cold	45
Vercellese_Piemontese	cold	45
Ravennate_Romagnol	cold	46
Ferrarese_Emiliano	cold	45
Carpigiano_Emiliano	cold	45
Reggiano_Emiliano	cold	45
Rapallo_Ligurian	cold	45
Genoese_Ligurian	cold	45
Stella_Ligurian	cold	45
Venice_Venetian	cold	45
Primiero_Venetian	cold	45
Bellunese_Venetian	cold	45
Standard_Italian	cold	45
Grosseto_Italian	cold	46
Neapolitan	cold	45
Logudorese	cold	45
Campidanese	cold	45
Palermitan_Sicilian	cold	45
Messinese_Sicilian	cold	45
Catanian_Sicilian	cold	45
South-Eastern_Sicilian	cold	45
Central_Catalan	cold	45
North-Western_Catalan	cold	45
Minorcan_Catalan	cold	45
Castelló_de_la_Plana_Catalan	cold	45
Valencian_Catalan	cold	45
Manises_Catalan	cold	45
Castilian_Spanish	cold	45
Provençal_Occitan	cold	45
Megleno_Romanian	come	47
Istro_Romanian	come	47
Aromanian	come	47
Romanian	come	47
Dalmatian	come	47
Friulian	come	47
Gardenese_Ladin	come	47
Fassano_Ladin	come	47
Rumantsch_Grischun	come	47
Sursilvan_Romansh	come	47
Surmiran_Romansh	come	47
Vallader_Romansh	come	47
Lanzo_Torinese_Piemontese	come	47
Barbania_Piemontese	come	47
Carmagnola_Piemontese	come	47
Vercellese_Piemontese	come	47
Ravennate_Romagnol	come	47
Ferrarese_Emiliano	come	47
Carpigiano_Emiliano	come	47
Reggiano_Emiliano	come	47
Rapallo_Ligurian	come	47
Genoese_Ligurian	come	47
Stella_Ligurian	come	47
Venice_Venetian	come	47
Primiero_Venetian	come	47
Bellunese_Venetian	come	47
Standard_Italian	come	47
Grosseto_Italian	come	47
Neapolitan	come	47
Logudorese	come	47
Campidanese	come	47
Palermitan_Sicilian	come	47
Messinese_Sicilian	come	47
Catanian_Sicilian	come	47
South-Eastern_Sicilian	come	47
Central_Catalan	come	47
North-Western_Catalan	come	47
Minorcan_Catalan	come	47
Castelló_de_la_Plana_Catalan	come	47
Valencian_Catalan	come	47
Manises_Catalan	come	47
Castilian_Spanish	come	47
Provençal_Occitan	come	47
Megleno_Romanian	die	48
Istro_Romanian	die	48
Aromanian	die	48
Romanian	die	48
Dalmatian	die	48
Friulian	die	48
Gardenese_Ladin	die	48
Fassano_Ladin	die	48
Rumantsch_Grischun	die	48
Sursilvan_Romansh	die	48
Surmiran_Romansh	die	48
Vallader_Romansh	die	48
Lanzo_Torinese_Piemontese	die	48
Barbania_Piemontese	die	48
Carmagnola_Piemontese	die	48
Vercellese_Piemontese	die	48
Ravennate_Romagnol	die	48
Ferrarese_Emiliano	die	48
Carpigiano_Emiliano	die	48
Reggiano_Emiliano	die	48
Rapallo_Ligurian	die	48
Genoese_Ligurian	die	48
Stella_Ligurian	die	48
Venice_Venetian	die	48
Primiero_Venetian	die	48
Bellunese_Venetian	die	48
Standard_Italian	die	48
Grosseto_Italian	die	48
Neapolitan	die	48
Logudorese	die	48
Campidanese	die	48
Palermitan_Sicilian	die	48
Messinese_Sicilian	die	48
Catanian_Sicilian	die	48
South-Eastern_Sicilian	die	48
Central_Catalan	die	48
North-Western_Catalan	die	48
Minorcan_Catalan	die	48
Castelló_de_la_Plana_Catalan	die	48
Valencian_Catalan	die	48
Manises_Catalan	die	48
Castilian_Spanish	die	48
Provençal_Occitan	die	48
Megleno_Romanian	dog	49
Istro_Romanian	dog	-306
Aromanian	dog	49
Romanian	dog	49
Dalmatian	dog	49
Friulian	dog	49
Gardenese_Ladin	dog	49
Fassano_Ladin	dog	49
Rumantsch_Grischun	dog	49
Sursilvan_Romansh	dog	49
Surmiran_Romansh	dog	49
Vallader_Romansh	dog	49
Lanzo_Torinese_Piemontese	dog	49
Barbania_Piemontese	dog	49
Carmagnola_Piemontese	dog	49
Vercellese_Piemontese	dog	49
Ravennate_Romagnol	dog	49
Ferrarese_Emiliano	dog	49
Carpigiano_Emiliano	dog	49
Reggiano_Emiliano	dog	49
Rapallo_Ligurian	dog	49
Genoese_Ligurian	dog	49
Stella_Ligurian	dog	49
Venice_Venetian	dog	49
Primiero_Venetian	dog	49
Bellunese_Venetian	dog	49
Standard_Italian	dog	49
Grosseto_Italian	dog	49
Neapolitan	dog	49
Logudorese	dog	49
Campidanese	dog	49
Palermitan_Sicilian	dog	49
Messinese_Sicilian	dog	49
Catanian_Sicilian	dog	49
South-Eastern_Sicilian	dog	49
Central_Catalan	dog	50
North-Western_Catalan	dog	50
Minorcan_Catalan	dog	49
Castelló_de_la_Plana_Catalan	dog	50
Valencian_Catalan	dog	50
Manises_Catalan	dog	50
Castilian_Spanish	dog	51
Provençal_Occitan	dog	-307
Megleno_Romanian	drink	52
Istro_Romanian	drink	52
Aromanian	drink	52
Romanian	drink	52
Dalmatian	drink	52
Friulian	drink	52
Gardenese_Ladin	drink	52
Fassano_Ladin	drink	52
Rumantsch_Grischun	drink	52
Sursilvan_Romansh	drink	52
Surmiran_Romansh	drink	52
Vallader_Romansh	drink	52
Lanzo_Torinese_Piemontese	drink	52
Barbania_Piemontese	drink	52
Carmagnola_Piemontese	drink	52
Vercellese_Piemontese	drink	52
Ravennate_Romagnol	drink	52
Ferrarese_Emiliano	drink	52
Carpigiano_Emiliano	drink	52
Reggiano_Emiliano	drink	52
Rapallo_Ligurian	drink	52
Genoese_Ligurian	drink	52
Stella_Ligurian	drink	52
Venice_Venetian	drink	52
Primiero_Venetian	drink	52
Bellunese_Venetian	drink	52
Standard_Italian	drink	52
Grosseto_Italian	drink	52
Neapolitan	drink	52
Logudorese	drink	53
Campidanese	drink	53
Palermitan_Sicilian	drink	52
Messinese_Sicilian	drink	52
Catanian_Sicilian	drink	52
South-Eastern_Sicilian	drink	52
Central_Catalan	drink	52
North-Western_Catalan	drink	52
Minorcan_Catalan	drink	52
Castelló_de_la_Plana_Catalan	drink	52
Valencian_Catalan	drink	52
Manises_Catalan	drink	52
Castilian_Spanish	drink	52
Provençal_Occitan	drink	52
Megleno_Romanian	dry	54
Istro_Romanian	dry	54
Aromanian	dry	54
Romanian	dry	54
Dalmatian	dry	54
Friulian	dry	54
Gardenese_Ladin	dry	54
Fassano_Ladin	dry	54
Rumantsch_Grischun	dry	54
Sursilvan_Romansh	dry	54
Surmiran_Romansh	dry	54
Vallader_Romansh	dry	54
Lanzo_Torinese_Piemontese	dry	54
Barbania_Piemontese	dry	55
Carmagnola_Piemontese	dry	55
Vercellese_Piemontese	dry	55
